date,report_month,year,month,day,selection_tier,building_name_recent,building_name_long_term,usage_kwh_raw,usage_kwh,usage_kwh_clean,usage_kwh_imputed_continuous,cleaning_action,was_imputed_in_clean,is_original_value_reliable,is_validation_target_strict,is_validation_target_clean,is_continuity_only,is_placeholder_zero,is_partial_day,is_known_extreme_outlier,is_suspect_zero,is_auto_high_outlier,replacement_value_kwh,replacement_source_day_count,replacement_mean_kwh,replacement_median_kwh,positive_count,positive_median_kwh,positive_mean_kwh,positive_q1_kwh,positive_q3_kwh,positive_iqr_kwh,mapping_confidence,review_required,duplicate_group,zero_rate_recent,source_file,source_section,source_row_index_1based
2026-06-28,2026-06,2026,6,28,primary_reliable,인문계식당,인문계식당,0,,,495.30434782608694,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,495.30434782608694,23,495.30434782608694,577.0,23,577.0,495.30434782608694,217.0,617.0,400.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,인문계식당,인문계식당,0,,,495.30434782608694,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,495.30434782608694,23,495.30434782608694,577.0,23,577.0,495.30434782608694,217.0,617.0,400.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,인문계식당,인문계식당,0,,,495.30434782608694,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,495.30434782608694,23,495.30434782608694,577.0,23,577.0,495.30434782608694,217.0,617.0,400.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-04-22,2026-04,2026,4,22,primary_reliable,전기관,공대전기관,0,0.0,1185.4444444444443,1185.4444444444443,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,1185.4444444444443,27,1185.4444444444443,1236.0,28,1248.5,1292.0,1066.0,1354.25,288.25,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,58
2026-04-23,2026-04,2026,4,23,primary_reliable,전기관,공대전기관,0,0.0,1185.4444444444443,1185.4444444444443,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,1185.4444444444443,27,1185.4444444444443,1236.0,28,1248.5,1292.0,1066.0,1354.25,288.25,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,59
2026-04-24,2026-04,2026,4,24,primary_reliable,전기관,공대전기관,4169,4169.0,1185.4444444444443,1185.4444444444443,auto_high_spike_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,False,True,1185.4444444444443,27,1185.4444444444443,1236.0,28,1248.5,1292.0,1066.0,1354.25,288.25,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,60
2026-06-07,2026-06,2026,6,7,primary_reliable,전기관,공대전기관,0,0.0,1112.0,1112.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,111
2026-06-08,2026-06,2026,6,8,primary_reliable,전기관,공대전기관,0,0.0,1112.0,1112.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,112
2026-06-09,2026-06,2026,6,9,primary_reliable,전기관,공대전기관,0,0.0,1112.0,1112.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,113
2026-06-10,2026-06,2026,6,10,primary_reliable,전기관,공대전기관,5531,5531.0,1112.0,1112.0,auto_high_spike_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,False,True,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,114
2026-06-24,2026-06,2026,6,24,primary_reliable,전기관,공대전기관,550,550.0,1112.0,1112.0,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,primary_reliable,전기관,공대전기관,0,,,1112.0,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,primary_reliable,전기관,공대전기관,0,,,1112.0,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,primary_reliable,전기관,공대전기관,0,,,1112.0,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,primary_reliable,전기관,공대전기관,0,,,1112.0,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,전기관,공대전기관,0,,,1112.0,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,전기관,공대전기관,0,,,1112.0,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1112.0,19,1112.0,1212.0,20,1227.5,1332.95,986.75,1344.75,358.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-06-24,2026-06,2026,6,24,primary_reliable,제1공장형실습장,자동차관(구:제1공장형실습장),410,410.0,896.304347826087,896.304347826087,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,896.304347826087,23,896.304347826087,933.0,23,933.0,896.304347826087,789.0,984.5,195.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,primary_reliable,제1공장형실습장,자동차관(구:제1공장형실습장),0,,,896.304347826087,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,896.304347826087,23,896.304347826087,933.0,23,933.0,896.304347826087,789.0,984.5,195.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,primary_reliable,제1공장형실습장,자동차관(구:제1공장형실습장),0,,,896.304347826087,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,896.304347826087,23,896.304347826087,933.0,23,933.0,896.304347826087,789.0,984.5,195.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,primary_reliable,제1공장형실습장,자동차관(구:제1공장형실습장),0,,,896.304347826087,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,896.304347826087,23,896.304347826087,933.0,23,933.0,896.304347826087,789.0,984.5,195.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,primary_reliable,제1공장형실습장,자동차관(구:제1공장형실습장),0,,,896.304347826087,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,896.304347826087,23,896.304347826087,933.0,23,933.0,896.304347826087,789.0,984.5,195.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,제1공장형실습장,자동차관(구:제1공장형실습장),0,,,896.304347826087,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,896.304347826087,23,896.304347826087,933.0,23,933.0,896.304347826087,789.0,984.5,195.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,제1공장형실습장,자동차관(구:제1공장형실습장),0,,,896.304347826087,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,896.304347826087,23,896.304347826087,933.0,23,933.0,896.304347826087,789.0,984.5,195.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-04-01,2026-04,2026,4,1,primary_reliable,제1과학관,제1과학관,0,0.0,2632.4583333333335,2632.4583333333335,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,2632.4583333333335,24,2632.4583333333335,2712.5,25,2740.0,3284.04,2339.0,2863.0,524.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,37
2026-04-02,2026-04,2026,4,2,primary_reliable,제1과학관,제1과학관,0,0.0,2632.4583333333335,2632.4583333333335,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,2632.4583333333335,24,2632.4583333333335,2712.5,25,2740.0,3284.04,2339.0,2863.0,524.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,38
2026-04-03,2026-04,2026,4,3,primary_reliable,제1과학관,제1과학관,0,0.0,2632.4583333333335,2632.4583333333335,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,2632.4583333333335,24,2632.4583333333335,2712.5,25,2740.0,3284.04,2339.0,2863.0,524.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,39
2026-04-04,2026-04,2026,4,4,primary_reliable,제1과학관,제1과학관,0,0.0,2632.4583333333335,2632.4583333333335,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,2632.4583333333335,24,2632.4583333333335,2712.5,25,2740.0,3284.04,2339.0,2863.0,524.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,40
2026-04-05,2026-04,2026,4,5,primary_reliable,제1과학관,제1과학관,0,0.0,2632.4583333333335,2632.4583333333335,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,2632.4583333333335,24,2632.4583333333335,2712.5,25,2740.0,3284.04,2339.0,2863.0,524.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,41
2026-04-06,2026-04,2026,4,6,primary_reliable,제1과학관,제1과학관,18922,18922.0,2632.4583333333335,2632.4583333333335,auto_high_spike_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,False,True,2632.4583333333335,24,2632.4583333333335,2712.5,25,2740.0,3284.04,2339.0,2863.0,524.0,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,42
2026-06-23,2026-06,2026,6,23,primary_reliable,제1과학관,제1과학관,6288,6288.0,2785.681818181818,2785.681818181818,auto_high_spike_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,False,True,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,127
2026-06-24,2026-06,2026,6,24,primary_reliable,제1과학관,제1과학관,0,0.0,2785.681818181818,2785.681818181818,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,primary_reliable,제1과학관,제1과학관,0,,,2785.681818181818,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,primary_reliable,제1과학관,제1과학관,0,,,2785.681818181818,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,primary_reliable,제1과학관,제1과학관,0,,,2785.681818181818,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,primary_reliable,제1과학관,제1과학관,0,,,2785.681818181818,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,제1과학관,제1과학관,0,,,2785.681818181818,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,제1과학관,제1과학관,0,,,2785.681818181818,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2785.681818181818,22,2785.681818181818,2925.5,23,2928.0,2937.9565217391305,2460.0,3247.5,787.5,high,False,,0.05952380952380952,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-06-24,2026-06,2026,6,24,primary_reliable,제2공장형실습장,제2공장형실습장,332,332.0,418.5217391304348,418.5217391304348,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,418.5217391304348,23,418.5217391304348,437.0,23,437.0,418.5217391304348,296.5,496.5,200.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,primary_reliable,제2공장형실습장,제2공장형실습장,0,,,418.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,418.5217391304348,23,418.5217391304348,437.0,23,437.0,418.5217391304348,296.5,496.5,200.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,primary_reliable,제2공장형실습장,제2공장형실습장,0,,,418.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,418.5217391304348,23,418.5217391304348,437.0,23,437.0,418.5217391304348,296.5,496.5,200.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,primary_reliable,제2공장형실습장,제2공장형실습장,0,,,418.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,418.5217391304348,23,418.5217391304348,437.0,23,437.0,418.5217391304348,296.5,496.5,200.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,primary_reliable,제2공장형실습장,제2공장형실습장,0,,,418.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,418.5217391304348,23,418.5217391304348,437.0,23,437.0,418.5217391304348,296.5,496.5,200.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,제2공장형실습장,제2공장형실습장,0,,,418.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,418.5217391304348,23,418.5217391304348,437.0,23,437.0,418.5217391304348,296.5,496.5,200.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,제2공장형실습장,제2공장형실습장,0,,,418.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,418.5217391304348,23,418.5217391304348,437.0,23,437.0,418.5217391304348,296.5,496.5,200.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-06-24,2026-06,2026,6,24,primary_reliable,제2인문관,제2인문관,158,158.0,270.17391304347825,270.17391304347825,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,270.17391304347825,23,270.17391304347825,282.0,23,282.0,270.17391304347825,222.0,306.0,84.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,primary_reliable,제2인문관,제2인문관,0,,,270.17391304347825,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,270.17391304347825,23,270.17391304347825,282.0,23,282.0,270.17391304347825,222.0,306.0,84.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,primary_reliable,제2인문관,제2인문관,0,,,270.17391304347825,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,270.17391304347825,23,270.17391304347825,282.0,23,282.0,270.17391304347825,222.0,306.0,84.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,primary_reliable,제2인문관,제2인문관,0,,,270.17391304347825,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,270.17391304347825,23,270.17391304347825,282.0,23,282.0,270.17391304347825,222.0,306.0,84.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,primary_reliable,제2인문관,제2인문관,0,,,270.17391304347825,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,270.17391304347825,23,270.17391304347825,282.0,23,282.0,270.17391304347825,222.0,306.0,84.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,제2인문관,제2인문관,0,,,270.17391304347825,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,270.17391304347825,23,270.17391304347825,282.0,23,282.0,270.17391304347825,222.0,306.0,84.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,제2인문관,제2인문관,0,,,270.17391304347825,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,270.17391304347825,23,270.17391304347825,282.0,23,282.0,270.17391304347825,222.0,306.0,84.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-06-24,2026-06,2026,6,24,primary_reliable,제3과학관,제3과학관,526,526.0,1080.5217391304348,1080.5217391304348,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,1080.5217391304348,23,1080.5217391304348,1043.0,23,1043.0,1080.5217391304348,950.0,1235.5,285.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,primary_reliable,제3과학관,제3과학관,0,,,1080.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1080.5217391304348,23,1080.5217391304348,1043.0,23,1043.0,1080.5217391304348,950.0,1235.5,285.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,primary_reliable,제3과학관,제3과학관,0,,,1080.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1080.5217391304348,23,1080.5217391304348,1043.0,23,1043.0,1080.5217391304348,950.0,1235.5,285.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,primary_reliable,제3과학관,제3과학관,0,,,1080.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1080.5217391304348,23,1080.5217391304348,1043.0,23,1043.0,1080.5217391304348,950.0,1235.5,285.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,primary_reliable,제3과학관,제3과학관,0,,,1080.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1080.5217391304348,23,1080.5217391304348,1043.0,23,1043.0,1080.5217391304348,950.0,1235.5,285.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,제3과학관,제3과학관,0,,,1080.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1080.5217391304348,23,1080.5217391304348,1043.0,23,1043.0,1080.5217391304348,950.0,1235.5,285.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,제3과학관,제3과학관,0,,,1080.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,1080.5217391304348,23,1080.5217391304348,1043.0,23,1043.0,1080.5217391304348,950.0,1235.5,285.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-06-24,2026-06,2026,6,24,primary_reliable,화공관,공대화공관,1464,1464.0,2770.913043478261,2770.913043478261,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,2770.913043478261,23,2770.913043478261,2874.0,23,2874.0,2770.913043478261,2471.5,2999.5,528.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,primary_reliable,화공관,공대화공관,0,,,2770.913043478261,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2770.913043478261,23,2770.913043478261,2874.0,23,2874.0,2770.913043478261,2471.5,2999.5,528.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,primary_reliable,화공관,공대화공관,0,,,2770.913043478261,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2770.913043478261,23,2770.913043478261,2874.0,23,2874.0,2770.913043478261,2471.5,2999.5,528.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,primary_reliable,화공관,공대화공관,0,,,2770.913043478261,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2770.913043478261,23,2770.913043478261,2874.0,23,2874.0,2770.913043478261,2471.5,2999.5,528.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,primary_reliable,화공관,공대화공관,0,,,2770.913043478261,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2770.913043478261,23,2770.913043478261,2874.0,23,2874.0,2770.913043478261,2471.5,2999.5,528.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,primary_reliable,화공관,공대화공관,0,,,2770.913043478261,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2770.913043478261,23,2770.913043478261,2874.0,23,2874.0,2770.913043478261,2471.5,2999.5,528.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,primary_reliable,화공관,공대화공관,0,,,2770.913043478261,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,2770.913043478261,23,2770.913043478261,2874.0,23,2874.0,2770.913043478261,2471.5,2999.5,528.0,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-06-24,2026-06,2026,6,24,review_optional_major,IT관,IT관,1023,1023.0,3044.521739130435,3044.521739130435,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
