date,report_month,year,month,day,selection_tier,building_name_recent,building_name_long_term,usage_kwh_raw,usage_kwh,usage_kwh_clean,usage_kwh_imputed_continuous,cleaning_action,was_imputed_in_clean,is_original_value_reliable,is_validation_target_strict,is_validation_target_clean,is_continuity_only,is_placeholder_zero,is_partial_day,is_known_extreme_outlier,is_suspect_zero,is_auto_high_outlier,replacement_value_kwh,replacement_source_day_count,replacement_mean_kwh,replacement_median_kwh,positive_count,positive_median_kwh,positive_mean_kwh,positive_q1_kwh,positive_q3_kwh,positive_iqr_kwh,mapping_confidence,review_required,duplicate_group,zero_rate_recent,source_file,source_section,source_row_index_1based,profile_month_num,profile_monthly_kwh_mean,profile_monthly_kwh_median,profile_monthly_kwh_std,profile_monthly_kwh_min,profile_monthly_kwh_max,profile_source_month_count,profile_source_months,overall_avg_monthly_kwh,month_factor_vs_overall,calendar_days_in_month,baseline_uniform_daily_kwh,school_total_daily_kwh,school_total_is_usable,school_total_observed_month_sum_kwh,school_total_observed_day_count,school_total_month_observed_completeness,school_total_day_weight_observed_month,baseline_school_shape_kwh_observed_norm,validation_period
2026-06-02,2026-06,2026,6,2,primary_reliable,박물관,박물관,784,784.0,784.0,784.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,106,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,80763.84,True,1696799.52,23,0.7666666666666667,0.04759775038125894,1430.5503877087376,validation_observed_window
2026-06-03,2026-06,2026,6,3,primary_reliable,박물관,박물관,545,545.0,545.0,545.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,107,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,62477.28,True,1696799.52,23,0.7666666666666667,0.036820661052520805,1106.6449679335128,validation_observed_window
2026-06-04,2026-06,2026,6,4,primary_reliable,박물관,박물관,765,765.0,765.0,765.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,108,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,85636.08,True,1696799.52,23,0.7666666666666667,0.05046917976497306,1516.8511978362653,validation_observed_window
2026-06-05,2026-06,2026,6,5,primary_reliable,박물관,박물관,793,793.0,793.0,793.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,109,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,80408.16,True,1696799.52,23,0.7666666666666667,0.04738813221729341,1424.2503137907536,validation_observed_window
2026-06-06,2026-06,2026,6,6,primary_reliable,박물관,박물관,516,516.0,516.0,516.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,110,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,59641.92,True,1696799.52,23,0.7666666666666667,0.035149656336536446,1056.4229211946028,validation_observed_window
2026-06-07,2026-06,2026,6,7,primary_reliable,박물관,박물관,508,508.0,508.0,508.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,111,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,58065.84,True,1696799.52,23,0.7666666666666667,0.03422080175977419,1028.5061968900134,validation_observed_window
2026-06-08,2026-06,2026,6,8,primary_reliable,박물관,박물관,753,753.0,753.0,753.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,112,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,78613.2,True,1696799.52,23,0.7666666666666667,0.046330281847321596,1392.4566209212505,validation_observed_window
2026-06-09,2026-06,2026,6,9,primary_reliable,박물관,박물관,736,736.0,736.0,736.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,113,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,76991.76,True,1696799.52,23,0.7666666666666667,0.045374694589729724,1363.7364458943268,validation_observed_window
2026-06-10,2026-06,2026,6,10,primary_reliable,박물관,박물관,709,709.0,709.0,709.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,114,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,78500.16,True,1696799.52,23,0.7666666666666667,0.046263662309381136,1390.4543707084501,validation_observed_window
2026-06-11,2026-06,2026,6,11,primary_reliable,박물관,박물관,681,681.0,681.0,681.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,115,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,77702.4,True,1696799.52,23,0.7666666666666667,0.04579350658939366,1376.3238405442264,validation_observed_window
2026-06-12,2026-06,2026,6,12,primary_reliable,박물관,박물관,692,692.0,692.0,692.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,116,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,77166.72,True,1696799.52,23,0.7666666666666667,0.04547780635864395,1366.8354701090439,validation_observed_window
2026-06-13,2026-06,2026,6,13,primary_reliable,박물관,박물관,535,535.0,535.0,535.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,117,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,63441.36,True,1696799.52,23,0.7666666666666667,0.03738883660221686,1123.7214840796278,validation_observed_window
2026-06-14,2026-06,2026,6,14,primary_reliable,박물관,박물관,520,520.0,520.0,520.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,118,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,60075.36,True,1696799.52,23,0.7666666666666667,0.035405101953352745,1064.1003392080167,validation_observed_window
2026-06-15,2026-06,2026,6,15,primary_reliable,박물관,박물관,719,719.0,719.0,719.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,119,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,83306.88,True,1696799.52,23,0.7666666666666667,0.04909647782078581,1475.5946409037174,validation_observed_window
2026-06-16,2026-06,2026,6,16,primary_reliable,박물관,박물관,755,755.0,755.0,755.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,120,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,85548.24,True,1696799.52,23,0.7666666666666667,0.050417411716382386,1515.2953091358727,validation_observed_window
2026-06-17,2026-06,2026,6,17,primary_reliable,박물관,박물관,819,819.0,819.0,819.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,121,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,86443.92,True,1696799.52,23,0.7666666666666667,0.050945276080700444,1531.1602726054518,validation_observed_window
2026-06-18,2026-06,2026,6,18,primary_reliable,박물관,박물관,845,845.0,845.0,845.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,122,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,88953.84,True,1696799.52,23,0.7666666666666667,0.052424484419939014,1575.617879241267,validation_observed_window
2026-06-19,2026-06,2026,6,19,primary_reliable,박물관,박물관,837,837.0,837.0,837.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,123,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,81813.6,True,1696799.52,23,0.7666666666666667,0.048216420994744276,1449.1445329970393,validation_observed_window
2026-06-20,2026-06,2026,6,20,primary_reliable,박물관,박물관,672,672.0,672.0,672.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,124,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,57592.8,True,1696799.52,23,0.7666666666666667,0.03394201808826537,1020.1273536428157,validation_observed_window
2026-06-21,2026-06,2026,6,21,primary_reliable,박물관,박물관,648,648.0,648.0,648.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,125,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,54473.04,True,1696799.52,23,0.7666666666666667,0.03210340370676201,964.8677984067323,validation_observed_window
2026-06-22,2026-06,2026,6,22,primary_reliable,박물관,박물관,829,829.0,829.0,829.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,126,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,68091.12,True,1696799.52,23,0.7666666666666667,0.040129148551385725,1206.081559711898,validation_observed_window
2026-06-23,2026-06,2026,6,23,primary_reliable,박물관,박물관,797,797.0,797.0,797.0,raw_kept,False,True,True,True,False,False,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,127,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,67353.84,True,1696799.52,23,0.7666666666666667,0.03969463640583774,1193.022297177453,validation_observed_window
2026-06-24,2026-06,2026,6,24,primary_reliable,박물관,박물관,463,463.0,704.5217391304348,704.5217391304348,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,,False,1696799.52,23,0.7666666666666667,,,partial_day_excluded
2026-06-25,2026-06,2026,6,25,primary_reliable,박물관,박물관,0,,,704.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,,False,1696799.52,23,0.7666666666666667,,,missing_placeholder_excluded
2026-06-26,2026-06,2026,6,26,primary_reliable,박물관,박물관,0,,,704.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,,False,1696799.52,23,0.7666666666666667,,,missing_placeholder_excluded
2026-06-27,2026-06,2026,6,27,primary_reliable,박물관,박물관,0,,,704.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,,False,1696799.52,23,0.7666666666666667,,,missing_placeholder_excluded
2026-06-28,2026-06,2026,6,28,primary_reliable,박물관,박물관,0,,,704.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,,False,1696799.52,23,0.7666666666666667,,,missing_placeholder_excluded
2026-06-29,2026-06,2026,6,29,primary_reliable,박물관,박물관,0,,,704.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,,False,1696799.52,23,0.7666666666666667,,,missing_placeholder_excluded
2026-06-30,2026-06,2026,6,30,primary_reliable,박물관,박물관,0,,,704.5217391304348,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,704.5217391304348,23,704.5217391304348,736.0,23,736.0,704.5217391304348,660.0,788.5,128.5,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134,6,30055.0,30055.0,2572.45446995666,28236.0,31874.0,2,"2024-06,2025-06",28302.96153846154,1.0619030082473022,30,1001.8333333333334,,False,1696799.52,23,0.7666666666666667,,,missing_placeholder_excluded
2026-04-01,2026-04,2026,4,1,primary_reliable,사범대학,사범대학,1095,1095.0,1095.0,1095.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,37,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,76167.36,True,1863198.0,30,1.0,0.040879906483368915,1205.957241259383,validation_observed_window
2026-04-02,2026-04,2026,4,2,primary_reliable,사범대학,사범대학,1007,1007.0,1007.0,1007.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,38,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,73740.96,True,1863198.0,30,1.0,0.03957762943068853,1167.5400682053116,validation_observed_window
2026-04-03,2026-04,2026,4,3,primary_reliable,사범대학,사범대학,886,886.0,886.0,886.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,39,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,68572.8,True,1863198.0,30,1.0,0.03680381795171528,1085.7126295756007,validation_observed_window
2026-04-04,2026-04,2026,4,4,primary_reliable,사범대학,사범대학,691,691.0,691.0,691.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,40,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,52566.48,True,1863198.0,30,1.0,0.028213040159982997,832.2846847194984,validation_observed_window
2026-04-05,2026-04,2026,4,5,primary_reliable,사범대학,사범대학,686,686.0,686.0,686.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,41,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,48785.76,True,1863198.0,30,1.0,0.02618388383843263,772.4245732337625,validation_observed_window
2026-04-06,2026-04,2026,4,6,primary_reliable,사범대학,사범대학,1116,1116.0,1116.0,1116.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,42,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,69576.48,True,1863198.0,30,1.0,0.037342504661340335,1101.6038875095398,validation_observed_window
2026-04-07,2026-04,2026,4,7,primary_reliable,사범대학,사범대학,1175,1175.0,1175.0,1175.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,43,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,69610.32,True,1863198.0,30,1.0,0.0373606669822531,1102.1396759764664,validation_observed_window
2026-04-08,2026-04,2026,4,8,primary_reliable,사범대학,사범대학,1130,1130.0,1130.0,1130.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,44,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,70084.08,True,1863198.0,30,1.0,0.03761493947503164,1109.6407145134333,validation_observed_window
2026-04-09,2026-04,2026,4,9,primary_reliable,사범대학,사범대학,1102,1102.0,1102.0,1102.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,45,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,71100.0,True,1863198.0,30,1.0,0.03816019553477408,1125.7257682758354,validation_observed_window
2026-04-10,2026-04,2026,4,10,primary_reliable,사범대학,사범대학,964,964.0,964.0,964.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,46,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,64741.68,True,1863198.0,30,1.0,0.0347476113649757,1025.0545352667832,validation_observed_window
2026-04-11,2026-04,2026,4,11,primary_reliable,사범대학,사범대학,660,660.0,660.0,660.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,47,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,50041.44,True,1863198.0,30,1.0,0.02685782187400373,792.30574528311,validation_observed_window
2026-04-12,2026-04,2026,4,12,primary_reliable,사범대학,사범대학,671,671.0,671.0,671.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,48,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,48188.16,True,1863198.0,30,1.0,0.025863144979760607,762.9627769029379,validation_observed_window
2026-04-13,2026-04,2026,4,13,primary_reliable,사범대학,사범대학,1044,1044.0,1044.0,1044.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,49,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,64185.84,True,1863198.0,30,1.0,0.034449285583174734,1016.2539247036547,validation_observed_window
2026-04-14,2026-04,2026,4,14,primary_reliable,사범대학,사범대학,1183,1183.0,1183.0,1183.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,50,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,66288.24,True,1863198.0,30,1.0,0.03557766807392451,1049.541208180773,validation_observed_window
2026-04-15,2026-04,2026,4,15,primary_reliable,사범대학,사범대학,1084,1084.0,1084.0,1084.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,51,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,65622.96,True,1863198.0,30,1.0,0.03522060457342698,1039.007834916096,validation_observed_window
2026-04-16,2026-04,2026,4,16,primary_reliable,사범대학,사범대학,1061,1061.0,1061.0,1061.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,52,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,65127.6,True,1863198.0,30,1.0,0.034954739109853056,1031.164803740665,validation_observed_window
2026-04-17,2026-04,2026,4,17,primary_reliable,사범대학,사범대학,967,967.0,967.0,967.0,raw_kept,False,True,True,True,False,False,False,False,False,False,962.5333333333333,30,962.5333333333333,1001.5,30,1001.5,962.5333333333333,860.5,1079.75,219.25,high,False,,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,53,4,29500.0,29500.0,707.1067811865476,29000.0,30000.0,2,"2024-04,2025-04",29923.076923076922,0.9858611825192802,30,983.3333333333334,64300.32,True,1863198.0,30,1.0,0.03451072832839022,1018.0664856875115,validation_observed_window
